brain	kidney	liver	testis
ENSECAG00000000104	3.236624	2.307229	2.045671	2.18705443333333
ENSECAG00000000105	2.6980115	3.91586833333333	3.62002833333333	0.207203153333333
ENSECAG00000000106	4.5957015	5.55710366666667	6.540791	5.06620016666667
ENSECAG00000000107	0.2450027	1.21434293333333	1.30771566666667	2.31187516666667
ENSECAG00000000108	0.8367015	0.8190377	0.516439966666667	0.247865066666667
ENSECAG00000000109	0.82907515	0.7528334	1.68159533333333	0.371649933333333
ENSECAG00000000110	3.1060595	2.62454166666667	1.737139	1.93048308333333
ENSECAG00000000112	0.2727722	0	0	0.0869296333333333
ENSECAG00000000113	2.8583345	2.572733	0.8922223	2.46724083333333
ENSECAG00000000114	0	0	0	0.0201115516666667
ENSECAG00000000115	0.1890871	0.199403966666667	0.1985229	0.022665
ENSECAG00000000116	3.872488	3.97237666666667	3.20853933333333	4.969315
ENSECAG00000000117	4.17675	1.0048044	0.175853416666667	1.02541721666667
ENSECAG00000000118	4.2061375	2.3464	2.52867066666667	1.66952233333333
ENSECAG00000000119	2.789699	0.818800266666667	0.0469170666666667	5.82798566666667
ENSECAG00000000120	1.1310995	0.0858580666666667	0.0258767833333333	0.869338916666667
ENSECAG00000000121	4.4995925	0.538002433333333	0.14725341	0.244352933333333
ENSECAG00000000122	6.280567	4.77669266666667	4.63492666666667	0.935554383333333
ENSECAG00000000123	1.399232	1.74574866666667	1.51947	1.59000268333333
ENSECAG00000000124	7.280981	6.463615	5.47667133333333	5.0430485
ENSECAG00000000125	5.3659155	6.146525	4.48631133333333	5.97404566666667
ENSECAG00000000126	1.3496725	0	0	4.88333366666667
ENSECAG00000000127	3.44948	4.49709833333333	3.249003	4.06144433333333
ENSECAG00000000128	0.34098265	0.0407400333333333	0.174441633333333	0.0402258233333333
ENSECAG00000000129	6.5325955	5.165324	4.121075	6.81466366666667
ENSECAG00000000130	0.201675	0.0608584666666667	0.0615406	0.0268009816666667
ENSECAG00000000131	2.95935	1.475058	0.592038533333333	0.486789216666667
ENSECAG00000000132	5.5277325	7.513819	7.003856	0.29231102
ENSECAG00000000133	9.1764485	3.01989066666667	0.6464873	2.322518
ENSECAG00000000134	4.397298	4.245945	2.36711633333333	2.29336066666667
ENSECAG00000000135	4.486504	3.089124	2.35894266666667	6.156911
ENSECAG00000000136	0.48854605	3.761093	1.87864433333333	1.28388366666667
ENSECAG00000000137	0	0	0	0
ENSECAG00000000138	3.256546	2.974472	2.08367733333333	2.08839966666667
ENSECAG00000000139	0.2073546	0.14369321	0.01734799	4.2347765
ENSECAG00000000140	5.613781	5.936221	5.000542	5.5399355
ENSECAG00000000141	3.9180675	2.73586966666667	1.484102	2.38444433333333
ENSECAG00000000142	0.43268415	0.7091295	0.866295966666667	0.14862485
ENSECAG00000000143	0.73896825	0	0	7.07022733333333
ENSECAG00000000144	0	6.95843366666667	6.508167	0.833299333333333
ENSECAG00000000145	0	0	0	0.231915816666667
ENSECAG00000000146	0.513637	0.283384833333333	0.0719289	0.239722673333333
ENSECAG00000000147	0.34824995	0.361884366666667	0.388486833333333	1.01428378333333
ENSECAG00000000148	0	0.130742066666667	0	0
ENSECAG00000000149	6.0939985	1.3870765	0.304381766666667	0.480841966666667
ENSECAG00000000150	0	0	0	0.0214252333333333
ENSECAG00000000151	0	0	0	0.00521602023333333
ENSECAG00000000152	2.0325285	4.80608133333333	2.18499	1.38497033333333
ENSECAG00000000153	4.035935	0.930613566666667	0.608965733333333	0.142405033333333
ENSECAG00000000154	4.4190105	4.583183	3.45515833333333	4.295185
ENSECAG00000000155	0	0	0	0.144844368333333
ENSECAG00000000156	0.72213925	0.290157066666667	0.15867989	1.81240091666667
ENSECAG00000000157	0.233526	0	0	0
ENSECAG00000000158	2.565748	2.87261	0.468117433333333	8.1942845
ENSECAG00000000159	0	0	0	7.10787216666667
ENSECAG00000000160	7.633513	8.56337633333333	7.03444533333333	6.22259616666667
ENSECAG00000000161	5.0976605	0.0424886633333333	0.0381471166666667	0.0525022883333333
ENSECAG00000000162	5.789613	5.479891	4.380574	6.70840683333333
ENSECAG00000000164	2.694052	1.447888	1.05641676666667	6.7370655
ENSECAG00000000165	0.10315905	0.0731530333333333	0.322040333333333	0.0414471666666667
ENSECAG00000000166	5.1998075	0.08796388	0.00565150333333333	0.44744805
ENSECAG00000000167	1.2147105	0.827199433333333	0.6051441	0.986760766666667
ENSECAG00000000168	1.194897	0.612363766666667	1.35591036666667	0.422770566666667
ENSECAG00000000169	0.2608068	0.0689035666666667	0.178773166666667	1.15445949833333
ENSECAG00000000170	4.133215	0.958616433333333	0.883840666666667	2.21138466666667
ENSECAG00000000171	4.697606	1.778748	2.024281	1.43950666666667
ENSECAG00000000172	0	0	0	0.0238383833333333
ENSECAG00000000173	5.948603	3.79555133333333	1.625476	3.83104633333333
ENSECAG00000000174	3.8122355	0.718155666666667	0.198682733333333	0.311640366666667
ENSECAG00000000175	0.1472836	0.2304834	0.18376	0.316231883333333
ENSECAG00000000176	3.152266	3.94477466666667	3.44961533333333	7.929405
ENSECAG00000000177	1.459394	1.03124453333333	1.29849653333333	0.251436233333333
ENSECAG00000000178	3.678545	1.462193	0.6959503	1.67155116666667
ENSECAG00000000179	7.843549	4.78419933333333	2.32372833333333	1.06046548333333
ENSECAG00000000180	1.233924	0.641333366666667	0.6718527	1.20972243333333
ENSECAG00000000182	0	0	0	0.5801464
ENSECAG00000000183	0.20388955	0.154083433333333	0	1.65141
ENSECAG00000000184	6.2700385	5.67089333333333	4.99111733333333	4.293957
ENSECAG00000000185	3.660255	0.164777436666667	0.0350390333333333	0.950901766666667
ENSECAG00000000186	6.030781	5.253484	4.40281633333333	4.33054283333333
ENSECAG00000000187	5.8071485	5.74038166666667	5.000109	5.29194816666667
ENSECAG00000000188	4.362437	4.18708733333333	3.48797	4.56753933333333
ENSECAG00000000189	0	0.187375233333333	0	0.0458571666666667
ENSECAG00000000190	3.335947	3.064783	1.52325983333333	0.88093385
ENSECAG00000000191	0.13153945	0	0	0.586763266666667
ENSECAG00000000192	1.06586805	0.645882866666667	0.623918333333333	0.933310416666667
ENSECAG00000000193	5.9899765	5.29203066666667	3.87958233333333	2.66478416666667
ENSECAG00000000194	3.648157	4.286886	3.50312533333333	3.52142383333333
ENSECAG00000000195	0	0	0	0.056473495
ENSECAG00000000196	4.6547615	3.624227	4.36780366666667	4.60257483333333
ENSECAG00000000197	1.792154	3.46537766666667	2.37805633333333	0.68573595
ENSECAG00000000199	3.677641	2.72816966666667	1.07971456666667	3.22546516666667
ENSECAG00000000200	1.55833245	1.44195966666667	1.538175	1.09312126666667
ENSECAG00000000201	0.51480645	0.135552366666667	0.0565283866666667	1.4054575
ENSECAG00000000202	0.61378245	0.153192166666667	0	0.354500616666667
ENSECAG00000000203	0.8235957	0.0947790266666667	0.0764877433333333	0.0284497533333333
ENSECAG00000000204	5.6558475	5.158415	4.31149133333333	6.24208083333333
ENSECAG00000000205	0.22852355	0.02004873	0.0147949633333333	5.32609566666667
ENSECAG00000000206	0.43070645	3.04380533333333	1.97069133333333	5.374826
ENSECAG00000000207	1.756554	0.581014233333333	0.347887966666667	2.759555
ENSECAG00000000208	0.9691569	0.2566204	0.444963066666667	0.271747183333333
ENSECAG00000000209	0.501632	0.375272	0.158066766666667	0.684701166666667
ENSECAG00000000210	0	0	0	1.16356446666667
ENSECAG00000000211	0	0	0	0.05480435
ENSECAG00000000212	4.198019	3.48187433333333	2.63028766666667	3.14703066666667
ENSECAG00000000213	0	0	0	0
ENSECAG00000000214	0.07393801	1.33646966666667	0.9059498	0.296962691666667
ENSECAG00000000215	0	0.105737933333333	0.0739693333333333	0.028897
ENSECAG00000000216	3.533881	6.08608033333333	3.05874533333333	2.838936
ENSECAG00000000217	6.8991715	3.456872	1.968009	1.74165755
ENSECAG00000000218	0.0755183	0	0	2.01184833333333
ENSECAG00000000219	1.2151865	2.239988	2.218353	0.620242166666667
ENSECAG00000000220	3.625087	3.01928333333333	2.74300633333333	5.5673255
ENSECAG00000000221	5.9169995	2.92890433333333	2.84106733333333	3.76785683333333
ENSECAG00000000222	0	0.0895120666666667	0.191237033333333	0
ENSECAG00000000223	3.9458645	7.924857	6.365948	6.030525
ENSECAG00000000224	3.827768	3.49413133333333	3.16656933333333	3.24048183333333
ENSECAG00000000225	2.7291935	3.052665	0.861393433333333	6.47405333333333
ENSECAG00000000226	5.542593	4.85750466666667	2.74884233333333	3.78933783333333
ENSECAG00000000227	3.9604675	5.69119566666667	4.12537733333333	2.69937616666667
ENSECAG00000000228	0.5024195	1.2337897	0.858666666666667	0.789123066666667
ENSECAG00000000229	6.3434925	4.85730833333333	5.29771933333333	3.90591266666667
ENSECAG00000000230	1.489798	1.13231273333333	0.531286466666667	0.53233025
ENSECAG00000000231	4.8783485	0.661726366666667	0.06851769	0.565377683333333
ENSECAG00000000232	2.9194035	2.67824266666667	2.22585	4.049503
ENSECAG00000000233	0	0.330299466666667	0	0.00861404833333333
ENSECAG00000000234	2.1360125	1.75693	1.95407466666667	0.236199516666667
ENSECAG00000000235	0.9103774	1.12228933333333	0.756133333333333	1.37128866666667
ENSECAG00000000236	6.533042	7.45603433333333	6.429527	6.29328133333333
ENSECAG00000000237	2.921994	1.41032873333333	1.20236033333333	4.186956
ENSECAG00000000238	4.673093	6.223142	5.83409033333333	2.24479083333333
ENSECAG00000000239	2.956632	1.19942366666667	0.1224298	0.626129676666667
ENSECAG00000000240	3.191543	5.544107	5.957735	0.145963166666667
ENSECAG00000000241	0.32913425	0.0698980666666667	0.118082156666667	0.478455736666667
ENSECAG00000000242	8.944268	7.94860966666667	6.596633	6.88885716666667
ENSECAG00000000243	0	0	0	2.47774483333333
ENSECAG00000000244	3.2961685	1.94704566666667	0.456345	2.067831
ENSECAG00000000245	5.7360305	0.384215466666667	0	0.350514733333333
ENSECAG00000000246	5.673947	5.051332	3.92935266666667	6.34648616666667
ENSECAG00000000248	3.7503855	4.22669333333333	3.11859	2.65778966666667
ENSECAG00000000249	1.8498845	0.991828566666667	0.706191566666667	0.375911766666667
ENSECAG00000000250	1.6616755	0.05124948	0	1.08782988333333
ENSECAG00000000251	0.7037859	0.312841866666667	0.265703433333333	0.0991414783333333
ENSECAG00000000252	3.8918915	4.76150733333333	3.33932366666667	5.00441133333333
ENSECAG00000000253	2.3335085	2.790477	2.18037733333333	1.59723216666667
ENSECAG00000000254	0	0	0.0943339666666667	0.02307065
ENSECAG00000000255	0.74890665	0.509996833333333	2.09110033333333	0.235356583333333
ENSECAG00000000256	0.2531738	0	0	0.0365598533333333
ENSECAG00000000257	4.817974	0.125901433333333	0.0307554333333333	2.61371783333333
ENSECAG00000000258	1.245388	1.85121266666667	1.15999413333333	2.54764
ENSECAG00000000259	0.1651448	0.213056633333333	0.0926161333333333	2.889203
ENSECAG00000000260	6.6837105	4.69705333333333	2.894301	2.97254033333333
ENSECAG00000000261	5.8041395	5.76290633333333	4.75873666666667	5.61526866666667
ENSECAG00000000262	0	0.0370357666666667	5.25899233333333	0.00618057666666667
ENSECAG00000000263	2.976507	3.551733	3.24678466666667	2.5598135
ENSECAG00000000264	2.1438795	1.1040753	0.0948912366666667	0.231091133333333
ENSECAG00000000265	6.3929715	7.010623	5.03357033333333	5.08560083333333
ENSECAG00000000266	4.3660525	4.05247633333333	3.43436333333333	5.03181683333333
ENSECAG00000000267	0.6384597	3.318333	1.46532173333333	0.955828966666667
ENSECAG00000000268	0	3.19202966666667	1.51274533333333	0.391248316666667
ENSECAG00000000269	5.496527	4.89149033333333	4.33710066666667	4.22393583333333
ENSECAG00000000270	0.30769105	0.414087166666667	0.13853995	3.7136165
ENSECAG00000000271	5.541573	1.24612913333333	0.242788333333333	2.3629045
ENSECAG00000000272	0	0	0	0.990522083333333
ENSECAG00000000273	5.3891755	6.587272	5.024421	4.19875333333333
ENSECAG00000000274	1.960618	1.465229	0.880873866666667	4.76239583333333
ENSECAG00000000275	5.602426	1.36172866666667	0	0.239021338333333
ENSECAG00000000276	3.7561725	3.20442633333333	2.19982	5.0347035
ENSECAG00000000277	0	0	0	0
ENSECAG00000000278	0	0.926747833333333	0.0183971633333333	1.62004583333333
ENSECAG00000000279	4.131541	4.53254633333333	3.92783233333333	4.850778
ENSECAG00000000280	0.41207835	1.09652173333333	2.21781636666667	2.5145115
ENSECAG00000000281	0.50296845	0.989080766666667	0.286875166666667	4.44606666666667
ENSECAG00000000282	2.057273	3.840597	3.68883333333333	2.0203195
ENSECAG00000000283	0.10392179	0	5.16638633333333	0.0437971383333333
ENSECAG00000000284	2.036442	2.17826166666667	1.24320943333333	2.878921
ENSECAG00000000285	6.0175805	4.140292	2.03624766666667	2.38417516666667
ENSECAG00000000286	4.294024	3.92137333333333	3.20286333333333	2.98741533333333
ENSECAG00000000287	5.262158	5.07543766666667	4.10037033333333	3.51302266666667
ENSECAG00000000288	0.2961659	1.21137386666667	1.8084267	0.2536524
ENSECAG00000000289	0	0.0996833333333333	0	7.44930283333333
ENSECAG00000000290	0.1015636	0.0688435666666667	0	0.29012535
ENSECAG00000000291	2.3030735	4.27372466666667	2.74382733333333	1.99165995
ENSECAG00000000292	4.494484	2.40941133333333	0.309946133333333	0.9917836
ENSECAG00000000293	0.2724403	0.484639766666667	0.0186857533333333	1.83913621666667
ENSECAG00000000294	4.690396	3.352831	2.32231366666667	2.94235096666667
ENSECAG00000000295	3.0192485	2.854382	2.31254666666667	2.05297183333333
ENSECAG00000000296	1.727266	4.562553	0.14193448	3.03764316666667
ENSECAG00000000297	0	0	0	0.134841133333333
ENSECAG00000000298	3.1659145	3.78941666666667	3.020879	3.26007016666667
ENSECAG00000000299	1.1063182	0.5359411	0.792250433333333	0.552280125
ENSECAG00000000300	6.482895	6.05030866666667	3.29484233333333	6.53316833333333
ENSECAG00000000301	3.015923	2.02580366666667	1.28315033333333	1.39271166666667
ENSECAG00000000302	6.7251105	6.16634166666667	4.37373333333333	2.89134566666667
ENSECAG00000000303	6.6694	4.86489633333333	1.748857	3.02499816666667
ENSECAG00000000305	0.5257578	0.4923143	0.303351866666667	0.10834605
ENSECAG00000000306	6.089774	5.94180166666667	4.94974833333333	7.23509916666667
ENSECAG00000000307	3.1867575	3.85090866666667	3.96629333333333	1.707913
ENSECAG00000000308	3.8386975	2.98378566666667	1.85076233333333	2.143177
ENSECAG00000000309	0	0.769363433333333	0.633163933333333	0.441924
ENSECAG00000000310	4.686318	0.10932705	0	0.0507072833333333
ENSECAG00000000311	4.469078	3.57631266666667	2.70452966666667	4.49850516666667
ENSECAG00000000312	0.2263736	0	0	0
ENSECAG00000000313	5.055973	9.088371	8.297899	5.832137
ENSECAG00000000314	4.3898855	3.89499033333333	3.04252833333333	3.77269816666667
ENSECAG00000000315	3.787881	0.0647332966666667	0	0.811387583333333
ENSECAG00000000316	1.724803	1.47925433333333	0	0.560157983333333
ENSECAG00000000317	2.228437	0.2176334	0	0.005770095
ENSECAG00000000318	0.27876185	0	0.0566156	0.0777061
ENSECAG00000000319	7.9885325	7.331158	5.921269	7.066392
ENSECAG00000000320	6.7193165	5.35602	2.67067666666667	6.309159
ENSECAG00000000321	1.914248	1.82515	1.2606196	0.447265263916667
ENSECAG00000000322	0.63266965	0.376591233333333	0	0
ENSECAG00000000323	0.0574408	1.07622446666667	1.480886	0.562383066666667
ENSECAG00000000324	1.882384	2.23886233333333	0.6835323	1.42194483333333
ENSECAG00000000325	3.4733895	6.67181933333333	5.562314	3.89898
ENSECAG00000000326	6.528321	2.883101	1.529953	2.55744716666667
ENSECAG00000000327	6.158244	6.41167433333333	5.47754633333333	7.65369583333333
ENSECAG00000000328	5.7451695	5.689224	4.15675866666667	4.10382416666667
ENSECAG00000000329	7.6137235	7.15175966666667	6.473493	6.54659883333333
ENSECAG00000000330	0.08135575	0.1148381	0.0379825666666667	6.783494
ENSECAG00000000331	3.497583	2.92461466666667	3.18322766666667	2.89319266666667
ENSECAG00000000332	5.244367	5.04137166666667	3.92049666666667	5.655845
ENSECAG00000000333	0.38346335	0.167087433333333	0.0638163	0.1802504
ENSECAG00000000334	0.33116535	0.3778943	0.215773333333333	0
ENSECAG00000000335	0	0.102606333333333	0	0.518175166666667
ENSECAG00000000336	0.28258055	0.139427196666667	0.0114713566666667	6.41316533333333
ENSECAG00000000337	0.702863	0.2570639	0.952050666666667	0.0973172
ENSECAG00000000338	0	0	0.172975633333333	0.071001
ENSECAG00000000339	4.201291	2.19453466666667	11.1154033333333	2.19874206666667
ENSECAG00000000340	2.465815	0.01313472	0.00948882	0.340689033333333
ENSECAG00000000341	8.2184685	3.48477866666667	2.45823766666667	5.11993716666667
ENSECAG00000000342	1.1856175	0.790723566666667	0.6364649	0.399500383333333
ENSECAG00000000343	1.8337135	2.88191866666667	1.113109	0.31275235
ENSECAG00000000344	0.54698235	0	8.48008866666667	0.412097433333333
ENSECAG00000000345	2.725939	1.885621	1.28085203333333	1.12138865
ENSECAG00000000346	3.39137	3.170512	2.425296	3.7536695
ENSECAG00000000347	0.1605548	0.1061091	5.113065	0.364918516666667
ENSECAG00000000348	3.5068925	3.62620366666667	2.66329733333333	3.50490433333333
ENSECAG00000000349	3.31795	2.77889066666667	1.27232733333333	0.722794833333333
ENSECAG00000000350	4.738084	4.836211	3.54507766666667	4.3825185
ENSECAG00000000351	3.871804	4.604424	3.627788	3.44746133333333
ENSECAG00000000352	3.904322	3.44035566666667	2.36058433333333	0.575807983333333
ENSECAG00000000353	0.70221995	0.289144033333333	0.790495366666667	0.520262916666667
ENSECAG00000000354	6.2910305	4.62527133333333	4.90356866666667	2.109032
ENSECAG00000000355	0.52286805	0.3516406	0.0921155333333333	0.8478815
ENSECAG00000000356	4.877613	5.77426766666667	3.088292	3.51606516666667
ENSECAG00000000357	4.5720955	2.93152666666667	1.727701	1.1523739
ENSECAG00000000358	5.4466075	10.145337	11.6768533333333	4.8586385
ENSECAG00000000359	5.511875	3.21485233333333	2.43218866666667	3.517603
ENSECAG00000000360	1.3192885	1.49050706666667	1.85431766666667	2.48944833333333
ENSECAG00000000361	4.6388425	3.57680633333333	3.121256	2.772854
ENSECAG00000000362	4.5984355	2.69281266666667	2.09158766666667	4.01608616666667
ENSECAG00000000363	1.953718	1.87277033333333	4.38044766666667	2.07149766666667
ENSECAG00000000364	4.7054915	4.97630633333333	4.359597	3.7638555
ENSECAG00000000365	3.1393595	2.464939	1.613753	3.11506616666667
ENSECAG00000000366	3.4270845	3.393964	2.45737833333333	3.70649216666667
ENSECAG00000000367	5.009737	3.50838233333333	3.05751266666667	4.44873366666667
ENSECAG00000000368	6.0680365	10.76788	14.0732433333333	4.01951216666667
ENSECAG00000000369	5.1966835	4.04257033333333	2.38701433333333	1.66217966666667
ENSECAG00000000370	8.492184	9.91963433333333	8.97204666666667	9.06586016666667
ENSECAG00000000371	5.2106505	6.53083133333333	6.36240766666667	4.00616466666667
ENSECAG00000000372	7.0901145	6.78455333333333	5.79495466666667	6.33884216666667
ENSECAG00000000373	1.9634745	0.7874008	0.546670933333333	1.98324983333333
ENSECAG00000000374	0.12384285	1.84024533333333	0.172857533333333	0.117193191666667
ENSECAG00000000375	7.563582	7.140552	5.82518133333333	6.96643533333333
ENSECAG00000000376	3.6036225	2.949936	2.80598333333333	4.5911025
ENSECAG00000000377	4.8634165	4.34287266666667	4.01579066666667	3.27643466666667
ENSECAG00000000378	0	0	0	0.04516407
ENSECAG00000000379	0.5390099	0.147903166666667	1.00451033333333	0.0939274166666667
ENSECAG00000000380	0.19237305	0	0.1313569	0.0446124666666667
ENSECAG00000000381	5.2033175	0.997865633333333	0.449501533333333	2.0076785
ENSECAG00000000382	0.13153765	3.843666	2.23569	0.93027565
ENSECAG00000000383	5.0767315	5.404605	4.72126666666667	3.53035583333333
ENSECAG00000000384	6.369721	7.03282266666667	7.03959433333333	5.97723233333333
ENSECAG00000000385	1.361905	3.13494466666667	0.0993017	0.259461766666667
ENSECAG00000000386	2.5297975	1.92778466666667	0.337851233333333	5.23802533333333
ENSECAG00000000387	4.274767	6.15683866666667	2.97092733333333	1.63139283333333
ENSECAG00000000388	0.87166085	0.752576333333333	1.31959446666667	0.0728348833333333
ENSECAG00000000389	1.1507515	0.7003987	1.31625463333333	0.2789325
ENSECAG00000000390	4.056551	3.74388633333333	3.54279666666667	3.12080416666667
ENSECAG00000000391	4.5827395	4.215297	3.05552666666667	5.77159216666667
ENSECAG00000000392	3.867826	3.85679133333333	3.26591833333333	4.77171633333333
ENSECAG00000000393	2.9580225	4.33339766666667	3.81410366666667	3.57581983333333
